PLOTID;VISIT_NBR;STATECD;UNITCD;COUNTYCD;RETIRED_PLOT;SUBP;CONDID;TREE;STEM;OFFSET_POINT;DIST;AZIMUTH;STATUSCD;TREECLCD;TPA_UNADJ;SPCD;SPGRPCD;STANDING_DEAD_CD;MORTYR;DIA;DIACHECK;DIAHTCD;LTDMP;TOTAL_LENGTH;ACTUAL_LENGTH;HTCD;ABNORMAL_STEM_TERMINATION;RECONCILECD;BOLE_STUMP_REMOVED;FIELD_PREV_DIA;FIELD_PREV_STATUS_CD;FIELD_PREV_NBR_STEMS;CROWN_DIEBACK_CD;CROWN_LIGHT_EXPOSURE;UNCOMP_CROWN_RATIO;CROWN_DIA_WIDE;CROWN_DIA_90;FOLIAGE_ABSENT;CROWN_CLASS_CD;COMP_CROWN_RATIO;IS_MAINTAINED_AREA;IS_RIPARIAN;IS_STREET_TREE;IS_PLANTED;DMG_ROOT_STEM_GIRDLING;DMG_TRUNK_BARK_INCLUSION;DMG_TOPPING_PRUNING;DMG_EXCESS_MULCH;DMG_SIDEWALK_ROOT_CONFLICT;DMG_OVERHEAD_WIRES;DMG_IMPROPER_PLANTING;DAMAGE_AGENT_1;DAMAGE_AGENT_2;DAMAGE_AGENT_3;NBR_STEMS;CULL_FLD;CAUSE_OF_DEATH;DECAYCD;MORTALITY_CD;TREECLCD_NRS;TREECLCD_SRS;TREECLCD_PNWRS;TREECLCD_RMRS;TREE_GRADE;MOTHER_TREE;BASAL_AREA;BF_GROSS_SAWLOG_VOLUME;BF_NET_SAWLOG_VOLUME;CF_GROSS_SAWLOG_VOLUME;CF_GROSS_VOLUME;CF_NET_SAWLOG_VOLUME;CF_NET_VOLUME;CF_SND_SAWLOG_VOLUME;CF_SND_VOLUME;DRY_TOT_BIOMASS;DRY_MERCH_BIOMASS;BOLE_BIOMASS;STUMP_BIOMASS;TOP_BIOMASS;SAWLOG_BIOMASS;SAPLING_BIOMASS;WDLD_BIOMASS;BG_BIOMASS;AG_CARBON;BG_CARBON;CN;PLT_CN;SBP_CN;CND_CN;MTRE_CN;PREV_PLT_CN;PREV_TRE_CN;TREE_SITE_INDEX
2481056;1;48;5;325;208;1;1;20;0;0;12.maj;173;1;3;6.018046285662292;61;23;;;10.lut;0;2;;19;;1;0;;;;;;0;2;80;22.0;16.0;20;3;38;;0;;2;;;;;;;;22500;;;11;3;;;;;3;;;;;0.56743416;;;;4.26998372786736;;4.14188421603134;;4.14188421603134;152.90035259480499;84.95761160878959;;;;;;114.75338733567787;26.313720285803996;57.376693667838936;13.156860142901998;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;21;0;0;40.3;175;1;3;6.018046285662292;61;23;;;9.0;0;2;;16;;1;0;;;;;;5;2;65;11.0;9.0;40;3;35;;0;;2;;;;;;;;22500;;;13;10;;;;;3;;;;;0.441774;;;;2.6658571776;;2.39927145984;;2.39927145984;99.33339673418935;47.2374315008152;;;;;;66.4732553577431;15.318207077466111;33.23662767887155;7.6591035387330555;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;22;0;0;38.7;197;2;3;6.018046285662292;61;23;1;;6.0;0;2;;14;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;3;25;;1;;;;;;;;0.196344;;;;0.9175330176;;0.6881497632;;0.6881497632;36.109292366680286;11.379896188726226;;;;;;19.06560207931392;4.488641777912995;9.53280103965696;2.2443208889564974;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;23;0;0;27.maj;201;1;3;6.018046285662292;61;23;;;06.cze;0;2;;16;;1;0;;;;;;0;2;90;15.0;9.0;6;3;35;;0;;2;;;;;;;;22500;;;6;1;;;;;3;;;;;0.23757624;;;;1.33180213272576;;1.3184841113985024;;1.3184841113985024;50.62208334720855;22.88033570941828;;;;;;36.52939339676235;8.549444654910943;18.264696698381176;4.274722327455471;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;24;0;0;38.0;202;1;3;6.018046285662292;61;23;;;07.wrz;0;2;;18;;1;0;;;;;;0;2;85;14.0;12.0;7;3;36;;0;;2;;;;;;;;22500;;;1;1;;;;;3;;;;;0.34038414;;;;2.51912796158776;;2.4939366819718822;;2.4939366819718822;112.39950577196376;60.23108568357428;;;;;;69.09601213604019;16.01670745889543;34.54800606802009;8.008353729447714;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;25;0;0;34.2;205;1;3;6.018046285662292;61;23;;;05.cze;0;2;;18;;1;0;;;;;;0;2;50;10.0;8.0;8;3;35;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.17103744;;;;1.20402796527616;;1.20402796527616;;1.20402796527616;58.03886060008749;27.350765532704074;;;;;;33.35831719475518;7.8904991420854635;16.67915859737759;3.9452495710427318;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;26;0;0;30.wrz;210;1;3;6.018046285662292;61;23;;;05.wrz;0;2;;19;;1;0;;;;;;0;2;95;10.0;9.0;8;3;35;;0;;2;;;;;;;;;;;2;0;;;;;3;;;;;0.18985374;;;;1.25487029861531;;1.25487029861531;;1.25487029861531;46.06668033923881;20.564073656772212;;;;;;34.76693454531633;8.194312399477452;17.383467272658166;4.097156199738726;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;27;0;0;46.8;218;1;3;6.018046285662292;61;23;;;11.cze;0;2;;20;;1;0;;;;;;0;1;50;10.0;6.0;80;3;15;;0;;2;;;;;;;;22500;;;2;20;;;;;3;;;;;0.73389024;;;;6.054248157184;;4.8433985257472;;4.8433985257472;212.8927560683647;103.15380770070354;;;;;;134.18926219494162;30.63426955038309;67.09463109747081;15.317134775191546;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;28;0;0;47.4;224;1;3;6.018046285662292;61;23;;;05.mar;0;2;;18;;1;0;;;;;;0;2;50;11.0;9.0;5;3;35;;0;;2;;;;;;;;22500;;;1;1;;;;;3;;;;;0.15320286;;;;1.07081645237176;;1.0601082878480423;;1.0601082878480423;52.28363033976045;23.811191386190902;;;;;;29.370936179802722;6.975239048500788;14.685468089901361;3.487619524250394;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;29;0;0;29.wrz;234;1;3;6.018046285662292;61;23;;;14.sie;0;2;;24;;1;0;;;;;;0;3;70;25.0;21.0;15;3;40;;0;;2;;;;;;;;22500;;;9;2;;;;;3;;;;;1.19464416;;;;13.31293451544576;;13.046675825136845;;13.046675825136845;447.0543281955645;295.3676695582779;;;;;;361.4659817409114;81.949772833535;180.7329908704557;40.9748864167675;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481074;1;48;5;325;226;1;1;4;0;0;31.mar;45;1;3;6.018046285662292;61;23;;;06.cze;0;2;;13;;1;0;;;;;;5;3;89;12.0;12.0;15;3;25;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.23757624;;;;1.20811758778336;;1.20811758778336;;1.20811758778336;59.69266624088692;28.310173512918528;;;;;;33.47162264009066;7.833795162250963;16.73581132004533;3.9168975811254816;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
2481074;1;48;5;325;226;1;1;5;0;0;43.7;205;1;3;6.018046285662292;61;23;;;05.maj;0;2;;13;;1;0;;;;;;0;2;90;13.0;10.0;5;3;25;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.1649835;;;;0.8192991647875;;0.8192991647875;;0.8192991647875;42.39061620412993;18.543581257910994;;;;;;22.69917493993656;5.376112944950188;11.34958746996828;2.688056472475094;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
2481074;1;48;5;325;226;1;1;8;0;0;42.8;215;1;3;6.018046285662292;61;23;;;06.lip;0;2;;14;;1;0;;;;;;10;0;70;10.0;8.0;25;3;18;;0;;2;;;;;;;;22500;;;1;8;;;;;3;;;;;0.24483006;;;;1.34996976667064;;1.2419721853369887;;1.2419721853369887;65.50426077247832;29.181234316748093;;;;;;34.409584578072476;8.046250233729815;17.204792289036238;4.023125116864907;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
2481056;1;48;5;325;208;1;1;30;0;0;14.wrz;239;1;3;6.018046285662292;61;23;;;11.0;0;2;;21;;1;0;;;;;;0;2;65;17.0;15.0;30;3;40;;0;;2;;;;;;;;22500;;;1;2;;;;;3;;;;;0.659934;;;;6.2622130174;;6.136968757052;;6.136968757052;254.542042047314;155.37131820844078;;;;;;170.0284015953799;38.88440489844084;85.01420079768995;19.44220244922042;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;31;0;0;12.wrz;241;1;3;6.018046285662292;61;23;;;08.sty;0;2;;18;;1;0;;;;;;0;1;85;12.0;8.0;11;3;40;;0;;2;;;;;;;;22500;;;5;1;;;;;3;;;;;0.35783694;;;;2.40408055117644;;2.380039745664676;;2.380039745664676;88.27406061731546;45.09067561260482;;;;;;65.94042917748723;15.266978649846987;32.970214588743616;7.633489324923493;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;32;0;0;39.5;260;1;3;6.018046285662292;61;23;;;05.kwi;0;2;;17;;1;0;;;;;;0;1;30;6.0;6.0;70;4;15;;0;;2;;;;;;;;22500;;;1;1;;;;;3;;;;;0.15903864;;;;1.04850982349536;;1.0380247252604065;;1.0380247252604065;51.561476041250465;23.40592139619749;;;;;;28.759097828174717;6.82045661841748;14.379548914087358;3.41022830920874;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;33;0;0;23.lip;274;1;3;6.018046285662292;61;23;;;08.sie;0;2;;18;;1;0;;;;;;0;3;70;12.0;11.0;15;3;40;;0;;2;;;;;;;;22500;;;4;2;;;;;3;;;;;0.42235776;;;;2.89082357090304;;2.833007099484979;;2.833007099484979;105.59329762548073;55.33925631816067;;;;;;78.49016149549104;18.104741918197043;39.24508074774552;9.052370959098521;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;35;0;0;18.kwi;291;2;3;6.018046285662292;61;23;1;;07.lut;0;2;;23;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;2;30;;1;;;;;;;;0.28273536;;;;2.42977064792064;;1.700839453544448;;1.700839453544448;85.5714084427862;30.709299069093966;;;;;;47.12277756412106;10.974986570021514;23.56138878206053;5.487493285010757;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;36;0;0;10.sie;297;1;3;6.018046285662292;61;23;;;5.0;0;2;;19;;1;0;;;;;;0;4;50;9.0;8.0;1;3;35;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.13635;;;;1.001915875;;1.001915875;;1.001915875;49.046342075076;22.22511991607189;;;;;;27.7586804664;6.622222641661432;13.8793402332;3.311111320830716;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;37;0;0;36.7;301;1;3;6.018046285662292;61;23;;;05.maj;0;2;;13;;1;0;;;;;;0;1;85;10.0;7.0;10;4;50;;0;;2;;;;;;;;22500;;;2;5;;;;;3;;;;;0.1649835;;;;0.68316254136875;;0.6490044143003125;;0.6490044143003125;27.501164509538274;10.21767743815378;;;;;;17.98105670083874;4.258665433834162;8.99052835041937;2.129332716917081;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;38;0;0;25.0;301;1;3;6.018046285662292;61;23;;;08.sie;0;2;;20;;1;0;;;;;;0;2;90;13.0;8.0;20;4;45;;0;;2;;;;;;;;22500;;;1;11;;;;;3;;;;;0.42235776;;;;3.581033701376;;3.18711999422464;;3.18711999422464;153.39788560072893;78.2492530929642;;;;;;88.30107171199019;20.367751626267573;44.150535855995095;10.183875813133787;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;39;0;0;18.maj;302;2;3;6.018046285662292;61;23;1;;9.0;0;2;;19;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;1;30;;1;;;;;;;;0.441774;;;;3.5559793534;;2.48918554738;;2.48918554738;152.91176491862254;61.31499989252183;;;;;;68.96437910149133;15.892265759517448;34.482189550745666;7.946132879758724;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;40;0;0;09.sie;319;2;3;6.018046285662292;61;23;1;;09.sty;0;2;;21;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;5;25;;1;;;;;;;;0.45164574;;;;3.69910690436811;;2.7743301782760823;;2.7743301782760823;131.19506621733822;54.83030413329616;;;;;;76.86448218724583;17.704583398377185;38.43224109362291;8.852291699188592;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;41;0;0;45.2;328;1;3;6.018046285662292;61;23;;;06.sty;0;2;;21;;1;0;;;;;;0;1;35;8.0;6.0;20;4;20;;0;;2;;;;;;;;22500;;;1;5;;;;;3;;;;;0.20294334;;;;1.70368118690974;;1.618497127564253;;1.618497127564253;78.20986056826368;37.38277816778525;;;;;;44.841434017444165;10.545783187220199;22.420717008722082;5.272891593610099;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;42;0;0;31.sty;341;1;3;6.018046285662292;61;23;;;08.mar;0;2;;21;;1;0;;;;;;0;3;50;14.0;13.0;25;3;25;;0;;2;;;;;;;;22500;;;4;3;;;;;3;;;;;0.37572606;;;;3.01286399376171;;2.9224780739488585;;2.9224780739488585;107.37807262849309;55.88248111630256;;;;;;80.9690085255975;18.725228659634446;40.48450426279875;9.362614329817223;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;43;0;0;27.lut;357;1;3;6.018046285662292;61;23;;;05.mar;0;2;;20;;1;0;;;;;;0;1;55;10.0;9.0;15;4;30;;0;;2;;;;;;;;22500;;;1;2;;;;;3;;;;;0.15320286;;;;1.197940717496;;1.17398190314608;;1.17398190314608;57.27112348844374;26.368917307948546;;;;;;32.52587301580403;7.724498060175154;16.262936507902015;3.862249030087577;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;44;0;0;43.9;357;1;3;6.018046285662292;61;23;;;06.lut;0;2;;20;;1;0;;;;;;0;1;55;15.0;8.0;25;4;35;;0;;2;;;;;;;;22500;;;1;10;;;;;3;;;;;0.20965176;;;;1.674262050176;;1.5068358451584;;1.5068358451584;77.28768371379931;34.909967831670244;;;;;;41.747791191620564;9.808069633280425;20.873895595810282;4.904034816640213;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;45;0;0;33.8;357;2;3;6.018046285662292;61;23;1;;09.lut;0;2;;20;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;1;40;;1;;;;;;;;0.46162656;;;;3.952399425536;;2.3714396553216;;2.3714396553216;167.7676143832978;58.60011654438267;;;;;;65.70215851447811;15.12666435033771;32.85107925723906;7.563332175168855;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;46;0;0;46.5;358;2;3;6.018046285662292;61;23;1;;10.0;0;2;;19;;1;0;;;;;;;;;;;;;;;0;;2;;;;;;;;;;;2;45;;1;;;;;;;;0.5454;;;;4.084421;;2.24643155;;2.24643155;146.46797391920333;45.79471107163782;;;;;;62.23873395168;14.282297880631019;31.11936697584;7.141148940315509;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;11;1;47;0;110;03.wrz;171;1;3;74.96528245115658;61;23;;;01.sie;0;2;;11;;1;0;;;;;;0;1;40;5.0;4.0;0;4;20;;0;;2;;;;;;;;;;;1;;;;;;;;;;;0.01767096;;;;;;;;;6.510599231067905;;;;;;;7.801382515472919;2.194078340234133;3.9006912577364594;1.0970391701170665;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;14;1;48;0;140;02.sty;4;1;3;74.96528245115658;61;23;;;04.cze;0;2;;13;;1;0;;;;;;0;1;55;10.0;8.0;10;4;35;;0;;2;;;;;;;;;;;1;;;;;;;;;;;0.11540664;;;;;;;;;30.91189163384948;;;;;;;41.33005899805786;9.929256434202422;20.66502949902893;4.964628217101211;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;14;1;49;0;140;05.wrz;24;1;3;74.96528245115658;61;23;;;02.kwi;0;2;;17;;1;0;;;;;;0;1;40;6.0;3.0;5;4;25;;0;;2;;;;;;;;;;;1;;;;;;;;;;;0.03141504;;;;;;;;;13.871706793336502;;;;;;;13.176207738505873;3.453851817847381;6.588103869252937;1.7269259089236906;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;;;;
2481056;1;48;5;325;208;1;1;34;34;0;39.6;278;1;3;6.018046285662292;461;41;;;07.kwi;0;1;;21;;1;0;;;;;;;;;;;;3;50;;;;;;;;;;;;22500;;;;9;;;;;3;;;;;0.29866104;;;;1.8417492;;1.675991772;;1.675991772;78.79816590045381;56.84237303615761;58.9318930837728;5.504877105014;21.018840257149527;;;;16.838546219477287;42.727805222968165;8.419273109738644;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;5,32375E+14;;;
2481056;1;48;5;325;208;14;1;50;50;140;05.lip;342;1;2;74.96528245115658;8111;54;;;01.mar;0;1;04.wrz;11;;1;0;;;;;;;;;;;;5;50;;;;;;;;;;;;;;;;;;;;;;;;;;0.00921726;;;;;;;;;3.049987540860954;;;;;;2.7115846015153178;;0.7111981334942956;1.3557923007576589;0.3555990667471478;5,32375E+14;4,51451E+14;5,32375E+14;5,32375E+14;5,32375E+14;;;
2481074;1;48;5;325;226;1;1;1;0;0;34.5;8;1;3;6.018046285662292;61;23;;;06.sie;0;2;;14;;1;0;;;;;;5;2;88;12.0;10.0;20;3;25;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.25219296;;;;1.39330943657984;;1.39330943657984;;1.39330943657984;67.36611011379462;32.82229128685042;;;;;;38.60247392610641;9.019025861141552;19.301236963053206;4.509512930570776;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
2481074;1;48;5;325;226;1;1;2;0;0;43.8;11;1;3;6.018046285662292;61;23;;;06.kwi;0;2;;14;;1;0;;;;;;5;2;60;15.0;12.0;15;3;25;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.22339584;;;;1.22439452524544;;1.22439452524544;;1.22439452524544;60.0753975290815;28.532893453009322;;;;;;33.922584958640066;7.953981181666165;16.961292479320033;3.9769905908330827;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
2481074;1;48;5;325;226;1;1;3;0;0;26.kwi;22;1;3;6.018046285662292;61;23;;;10.wrz;0;2;;17;;1;0;;;;;;5;4;85;20.0;18.0;10;3;30;;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.64798974;;;;4.81802231401166;;4.81802231401166;;4.81802231401166;202.75360005752222;121.83572320324718;;;;;;133.48619902308144;30.53698219253537;66.74309951154072;15.268491096267685;5,32371E+14;4,51451E+14;5,32371E+14;5,32371E+14;;;;
1083379;4;48;1;201;85;1;1;1;1;0;35.8;247;1;3;6.018046285662292;838;27;;;34.2;1;1;;59;;1;0;;;;;;;;;;;;3;65;;;;;0;0;0;0;1;0;0;22001;22500;;;15;;;;;3;;;;;6.37921656;;;;109.3782278;;92.97149363;;92.97149363;7602.8282938346165;5295.99249878589;5114.532932134579;227.85750326591472;763.472125234254;;;;1156.9376284020207;3052.931280317374;578.4688142010103;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1083379;4;48;1;201;85;1;1;2;2;0;19.sty;160;1;3;6.018046285662292;838;27;;;06.sty;0;1;;20;;1;0;;;;;;;;;;;;4;75;;;;;;;;;;;;;;;;0;;;;;3;;;;;0.20294334;;;;1.620081;;1.620081;;1.620081;66.86465756598088;46.27239357024904;89.12363675904;10.81227003087172;36.202854034924734;;;;27.11891807048047;68.06938041241823;13.559459035240234;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1083377;4;48;1;201;147;1;1;1;1;0;02.mar;291;1;3;6.018046285662292;652;41;;;06.wrz;0;1;04.lut;25;;1;0;;;;;;;;;;;;3;60;;;;;;;;;;;;;;;;0;;;;;3;;;;1;0.25966494;;;;2.06425525;;2.06425525;;2.06425525;82.49878581631621;66.92342612464834;67.7538115176;6.221652783516076;26.030657244131167;;;;19.778453055637172;50.00306077262362;9.889226527818586;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;1;4;0;02.wrz;294;1;3;6.018046285662292;652;41;;;06.lut;0;1;;27;;1;0;;;;;;;;;;;;3;40;;;;;;;;;;;;;;;;0;;;;;3;;;;1;0.20965176;;;;1.77459988;;1.77459988;;1.77459988;71.64414465395133;55.54598717527225;58.246627101312;5.8068290536003415;24.497207244405626;;;;17.621642915728646;44.275331699658985;8.810821457864323;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;1;5;0;02.cze;301;1;3;6.018046285662292;652;41;;;07.mar;0;1;;26;;1;0;;;;;;;;;;;;3;50;;;;;;;;;;;;;;;;0;;;;;3;;;;1;0.29064366;;;;2.43550154;;2.43550154;;2.43550154;96.47126294789196;79.60524760352904;79.939005746496;7.038194144799004;29.329973789066422;;;;22.93363458279534;58.153586840180715;11.46681729139767;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;1;6;0;03.kwi;307;1;3;6.018046285662292;652;41;;;05.lut;0;1;8.0;21;;1;0;;;;;;;;;;;;5;35;;;;;;;;;;;;;;;;0;;;;;3;;;;1;0.14747616;;;;0.88105384;;0.88105384;;0.88105384;38.49826824937962;25.929596463030226;28.918301558016;3.3247227907132735;14.236364233130274;;;;9.359585517760602;23.239694290929773;4.679792758880301;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;2;2;0;11.mar;47;1;2;6.018046285662292;131;2;;;17.lip;0;1;;61;;1;0;;;;;;;;;;;;3;35;;;;;;;;;;;;;;;;0;;;;;2;;;;;1.70868366;238.35845054741773;238.35845054741773;38.95161637831545;39.60790783;38.95161637831545;39.60790783;38.95161637831545;39.60790783;1702.0517496;1515.3227394059516;1297.0113231521098;65.46454347940265;203.58427554862894;1297.0113231521098;;;353.6031111744625;783.0300710900707;176.80155558723126;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;3;3;0;32.6;76;1;2;6.018046285662292;131;2;;;18.0;0;1;;61;;1;0;;;;;;;;;;;;3;45;;;;;;;;;;;;;;;;0;;;;;2;;;;;1.767096;248.7386162512;248.7386162512;40.37096756387815;40.984432;40.37096756387815;40.984432;40.37096756387815;40.984432;1760.418465;1567.9189261334616;1342.087358037504;67.2038839468171;210.33536894913735;1342.087358037504;;;365.57144088217103;809.8133054667293;182.78572044108552;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;7;7;0;41.6;354;1;3;6.018046285662292;652;41;;;10.sie;0;1;5.0;38;;1;0;;;;;;;;;;;;3;70;;;;;;;;;;;;;;;;0;;;;;3;;;;;0.63615456;;;;8.22743032;;8.22743032;;8.22743032;319.5101159708094;279.163760889391;270.044008935168;18.102996925436567;74.21738815692042;;;;70.2768092330219;181.1821970087625;35.13840461651095;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1083377;4;48;1;201;147;1;1;8;8;0;19.maj;110;1;2;6.018046285662292;131;2;;;17.cze;0;1;;62;;1;0;;;;;;;;;;;;3;40;;;;;1;0;0;0;0;0;0;;;;;0;;;;;2;;;;;1.68943104;238.86168815331922;238.86168815331922;39.125015138177375;39.80687184;39.125015138177375;39.80687184;39.125015138177375;39.80687184;1710.4881258;1522.6202784756103;1303.5266527417805;65.96991633440418;204.7152283569862;1303.5266527417805;;;355.48563409519716;787.1058987165854;177.74281704759858;5,33421E+14;4,39639E+14;5,33421E+14;5,33421E+14;5,33421E+14;;;
1095181;4;48;1;291;99;1;1;4;4;0;45.7;229;1;3;6.018046285662292;831;28;;;7.0;0;1;;61;;1;0;;;;;;;;;;;;3;65;;;;;;;;;;;;22500;;;;5;;;;;3;;;;;0.267246;;;;5.274697;;5.01096215;;5.01096215;285.90225586109165;200.5432878759548;204.620434571904;16.57079302586841;79.70370575417748;;;;59.46227266967193;150.44746667597494;29.731136334835966;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1095181;4;48;1;291;99;1;1;5;5;0;46.2;250;1;3;6.018046285662292;994;43;;;06.lut;0;1;;45;;1;0;;;;;;;;;;;;3;20;;;;;;;;;;;;22500;;;;2;;;;;3;;;;;0.20965176;;;;2.829949;;2.77335002;;2.77335002;148.31936747044267;101.5704605687532;103.8944485991543;11.810624778102744;42.24265346638413;;;;31.43170626783955;78.97386342182058;15.715853133919776;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1095181;4;48;1;291;99;1;1;6;6;0;19.mar;135;1;3;6.018046285662292;693;35;;;08.kwi;0;1;5.0;37;;1;0;;;;;;;;;;;;3;40;;;;;;;;;;;;22500;22001;;;15;;;;;3;;;;;0.38483424;;;;4.74044344;;4.029376924;;4.029376924;186.60225925267355;129.32546606552893;131.14751542204417;10.433214646893823;43.11425845614612;;;;36.1742379131755;92.34749426254204;18.08711895658775;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1095181;4;48;1;291;99;13;1;1;1;130;6.0;50;1;2;74.96528245115658;831;28;;;01.lut;0;1;;14;;1;0;;;;;;;;;;;;4;70;;;;;;;;;;;;;;;;;;;;;;;;;;0.00785376;;;;;;;;;3.2723858196857467;;;;;;3.060401270912729;;0.8342621934933806;1.5302006354563644;0.4171310967466903;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1095181;4;48;1;291;99;13;1;2;2;130;05.maj;55;1;2;74.96528245115658;831;28;;;01.sie;0;1;;17;;1;0;;;;;;;;;;;;4;70;;;;;;;;;;;;;;;;;;;;;;;;;;0.01767096;;;;;;;;;7.830486440622557;;;;;;8.724087516110368;;2.0473305537094046;4.362043758055184;1.0236652768547023;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
1095181;4;48;1;291;99;13;1;3;3;130;06.cze;51;1;2;74.96528245115658;831;28;;;1.0;0;1;;13;;1;0;;;;;;;;;;;;4;65;;;;;;;;;;;;;;;;;;;;;;;;;;0.005454;;;;;;;;;2.2359001470010695;;;;;;1.8418210643295359;;0.5646939523771569;0.9209105321647679;0.28234697618857846;5,33422E+14;4,39639E+14;5,33422E+14;5,33422E+14;5,33422E+14;;;
